shipment_id,shipment_date_key,product_id,origin_id,destination_id,equipment_id,carrier_id,weight,weight_uom,planned_delivery_date,actual_delivery_date,transit_time
340,20250219,6,300007,104,5,1,4549.1,KG,2025-03-07,2025-03-07,16
341,20250331,11,102,600009,5,5,313.3,KG,2025-04-24,2025-04-23,24
342,20250924,9,203,201,7,2,11631.3,KG,2025-09-27,2025-09-24,3
343,20250502,11,101,600001,4,7,295.2,KG,2025-06-06,2025-06-04,35
344,20251101,2,203,600007,4,1,7115.4,KG,2025-11-17,2025-11-17,16
345,20250930,8,300002,600009,7,2,8413.1,KG,2025-10-02,2025-09-30,2
346,20250929,7,201,203,6,1,12352.2,KG,2025-10-17,2025-10-22,18
347,20250823,8,300009,600002,7,6,401.2,LBS,2025-08-25,2025-08-25,2
348,20250302,3,204,600004,6,1,2705.1,KG,2025-03-27,2025-03-24,25
349,20250902,11,300004,201,7,2,697.8,KG,2025-09-05,2025-09-02,3
350,20250306,3,300008,104,7,6,1082.8,KG,2025-03-11,2025-03-10,5
351,20250619,9,300009,600007,7,6,15001.7,KG,2025-06-23,2025-06-21,4
352,20251016,2,201,600009,7,2,8509.9,KG,2025-10-19,2025-10-19,3
353,20250803,7,103,101,6,1,18272.0,KG,2025-08-25,2025-08-24,22
354,20251116,11,203,600005,3,4,1013.4,KG,2025-11-21,2025-11-18,5
355,20250210,7,300005,102,5,1,24192.6,KG,2025-03-02,2025-03-01,20
356,20250320,10,300004,600003,7,6,834.4,KG,2025-03-24,2025-03-23,4
357,20250726,7,300008,102,7,6,9761.5,KG,2025-07-27,2025-07-26,1
358,20250416,4,300009,600007,5,1,3920.8,KG,2025-05-16,2025-05-13,30
359,20251211,1,203,600006,4,1,2592.7,KG,2025-12-31,2025-12-29,20
360,20250324,7,300003,600009,6,1,12802.5,KG,2025-04-26,2025-04-25,33
361,20250710,9,204,600001,4,7,11275.4,KG,2025-08-10,2025-08-14,31
362,20251030,2,300004,103,5,7,6496.1,KG,2025-11-30,2025-11-28,31
363,20250403,9,300005,600009,8,1,19811.2,KG,2025-04-08,2025-04-08,5
364,20251229,1,300006,600008,8,1,8994.6,KG,2026-01-08,2026-01-07,10
365,20250207,4,300008,103,2,7,1377.3,KG,2025-02-10,2025-02-08,3
366,20251229,9,203,600006,7,6,18856.8,KG,2025-12-31,2025-12-28,2
367,20250221,5,300003,101,6,1,4201.3,KG,2025-03-27,2025-03-24,34
368,20250212,10,300001,205,5,7,4240.2,KG,2025-03-11,2025-03-12,27
369,20251029,12,300006,600007,5,7,573.4,KG,2025-11-24,2025-11-22,26
370,20250102,7,300010,600007,6,5,14392.0,KG,2025-01-29,2025-01-28,27
371,20251209,10,205,600004,1,2,4217.8,KG,2025-12-13,2025-12-13,4
372,20250802,10,300005,204,3,3,3365.9,KG,2025-08-04,2025-08-02,2
373,20250512,6,105,203,4,1,542.4,KG,2025-06-05,2025-06-03,24
374,20250723,11,300005,102,7,6,892.9,KG,2025-07-24,2025-07-23,1
375,20251104,1,201,102,8,1,11538.9,KG,2025-11-09,2025-11-08,5
376,20250516,11,300008,600007,3,2,1273.4,KG,2025-05-20,2025-05-23,4
377,20250410,3,201,600001,8,8,7649.2,KG,2025-04-19,2025-04-18,9
378,20250620,7,300003,103,3,1,5423.5,KG,2025-06-23,2025-06-23,3
379,20251201,6,201,600004,8,1,732.7,KG,2025-12-11,2025-12-08,10
380,20250731,8,205,600004,8,1,3132.6,KG,2025-08-10,2025-08-23,10
381,20250313,2,103,203,8,8,20311.9,KG,2025-03-22,2025-03-21,9
382,20251223,1,300003,105,1,1,10547.7,KG,2025-12-26,2025-12-23,3
383,20250907,12,203,600001,1,4,554.0,KG,2025-09-14,2025-09-12,7
384,20250830,3,101,204,7,2,1935.8,KG,2025-09-01,2025-08-29,2
385,20250709,10,300001,202,3,7,2982.3,KG,2025-07-11,2025-07-11,2
386,20250213,11,204,105,3,7,1655.9,KG,2025-02-15,2025-02-15,2
387,20250623,3,101,600005,4,7,8174.1,KG,2025-07-28,2025-08-03,35
388,20251021,1,202,600010,5,7,10726.8,KG,2025-11-18,2025-11-18,28
389,20250415,8,300003,204,1,2,7782.6,KG,2025-04-22,2025-04-21,7
390,20250902,10,300005,205,7,6,1046.2,KG,2025-09-07,2025-09-04,5
391,20251015,8,300009,101,8,8,8486.8,KG,2025-10-27,2025-11-02,12
392,20251103,4,300005,600008,7,2,227.6,LBS,2025-11-08,2025-11-07,5
393,20251201,11,201,600005,6,1,1732.8,KG,2025-12-17,2025-12-15,16
394,20250613,10,300001,103,5,5,4393.2,KG,2025-07-04,2025-07-04,21
395,20250918,1,203,600001,2,4,721.8,KG,2025-09-25,2025-09-24,7
396,20250929,4,300004,600007,7,2,2849.0,KG,2025-10-03,2025-10-02,4
397,20250306,8,300001,201,3,2,8718.2,KG,2025-03-13,2025-03-11,7
398,20250304,9,201,202,8,8,20544.6,KG,2025-03-15,2025-03-19,11
399,20250312,3,101,600004,7,2,4238.1,KG,2025-03-13,2025-03-13,1
400,20250331,5,300007,600007,6,1,2344.3,KG,2025-04-30,2025-04-27,30
401,20250215,5,204,600010,8,8,952.2,KG,2025-02-21,2025-02-26,6
402,20250107,5,300004,104,5,1,81.4,KG,2025-01-30,2025-01-28,23
403,20250213,11,300010,204,5,7,1188.2,KG,2025-03-19,2025-03-18,34
404,20251129,1,205,202,4,1,2220.9,KG,2025-12-30,2025-12-28,31
405,20251001,8,300005,600003,3,4,2399.5,KG,2025-10-03,2025-10-02,2
406,20250320,4,300007,600010,2,2,56.3,KG,2025-03-26,2025-03-26,6
407,20250323,2,204,203,7,2,11135.4,KG,2025-03-24,2025-03-23,1
408,20251110,9,300008,600003,1,1,21960.1,KG,2025-11-17,2025-11-17,7
409,20250217,8,300007,600006,4,1,8898.5,KG,2025-03-17,2025-03-17,28
410,20250723,12,300007,600008,8,8,1983.4,KG,2025-07-30,2025-07-28,7
411,20250107,10,204,205,7,6,2331.7,KG,2025-01-10,2025-01-10,3
412,20250529,7,300003,202,4,1,7536.1,KG,2025-07-01,2025-06-30,33
413,20250703,3,202,600002,2,2,4740.1,KG,2025-07-09,2025-07-18,6
414,20250728,3,300003,101,7,2,1417.3,KG,2025-08-02,2025-07-30,5
415,20250305,7,300010,104,5,1,8178.3,KG,2025-04-08,2025-04-05,34
416,20250811,9,300008,600010,5,7,11509.1,KG,2025-09-05,2025-09-07,25
417,20251122,7,300003,600008,7,6,13221.9,KG,2025-11-26,2025-12-02,4
418,20251105,1,102,204,4,5,20580.9,KG,2025-12-03,2025-12-01,28
419,20250101,9,300001,103,6,5,20443.9,KG,2025-01-24,2025-01-24,23
420,20250915,3,202,600004,7,2,7233.7,KG,2025-09-18,2025-09-15,3
421,20251212,3,300009,205,7,2,7597.4,KG,2025-12-14,2025-12-11,2
422,20250819,10,300009,204,5,7,1980.7,KG,2025-09-19,2025-09-18,31
423,20250926,6,201,600005,7,6,2846.0,KG,2025-09-29,2025-09-28,3
424,20251104,11,102,101,6,5,1169.1,KG,2025-12-04,2025-12-03,30
425,20251125,7,205,204,7,2,21166.5,KG,2025-11-29,2025-12-09,4
426,20251121,11,104,202,6,1,388.8,KG,2025-12-25,2025-12-23,34
427,20251210,6,300008,600010,7,2,3446.8,KG,2025-12-15,2025-12-12,5
428,20250627,1,300001,600009,8,1,4532.3,KG,2025-07-06,2025-07-05,9
429,20250403,2,300007,600001,2,4,16852.1,KG,2025-04-07,2025-04-04,4
430,20250916,3,300002,105,7,6,3673.1,KG,2025-09-21,2025-09-19,5
431,20251226,6,102,600010,8,8,570.4,KG,2026-01-02,2026-01-02,7
432,20250703,2,300008,205,7,2,9241.6,KG,2025-07-07,2025-07-07,4
433,20251210,6,300005,600002,7,2,507.6,KG,2025-12-12,2025-12-12,2
434,20250527,7,103,104,7,6,6545.9,KG,2025-06-01,2025-05-31,5
435,20251229,9,203,201,7,6,15478.7,KG,2026-01-03,2026-01-03,5
436,20251229,10,300001,600010,4,1,2276.4,KG,2026-02-02,2026-02-01,35
437,20250828,5,300004,102,2,1,2817.8,KG,2025-09-01,2025-09-09,4
438,20251209,3,300009,600006,7,2,266.9,LBS,2025-12-13,2025-12-11,4
439,20250407,5,300001,103,7,6,347.6,KG,2025-04-12,2025-04-09,5
440,20250819,9,300002,202,7,6,24402.7,KG,2025-08-22,2025-08-22,3
441,20251201,1,300004,600006,7,6,7156.4,KG,2025-12-05,2025-12-07,4
442,20250605,10,105,103,1,2,1939.4,KG,2025-06-09,2025-06-09,4
443,20251126,7,300001,101,2,3,12157.2,KG,2025-11-28,2025-11-26,2
444,20250208,4,202,203,4,5,3730.6,KG,2025-03-04,2025-03-04,24
445,20250117,2,300007,600007,7,6,12585.0,KG,2025-01-19,2025-01-16,2
446,20250428,5,105,600004,5,5,2831.1,KG,2025-05-13,2025-05-12,15
447,20250723,7,300006,600003,7,6,21771.5,KG,2025-07-28,2025-07-28,5
448,20250604,12,300007,102,3,1,2873.3,KG,2025-06-08,2025-06-08,4
449,20250611,3,300010,600009,7,2,8956.8,KG,2025-06-13,2025-06-22,2
450,20250211,10,300009,600010,7,2,3536.5,KG,2025-02-14,2025-02-14,3
451,20251225,3,300004,600003,7,2,9763.7,KG,2025-12-29,2025-12-27,4
452,20250424,5,300010,202,4,5,598.2,KG,2025-05-09,2025-05-07,15
453,20250214,4,102,205,4,1,1611.6,KG,2025-03-08,2025-03-07,22
454,20250506,10,300002,600004,4,5,4064.8,KG,2025-05-22,2025-05-19,16
455,20250710,4,102,101,7,6,216.3,KG,2025-07-12,2025-07-10,2
456,20250701,9,300001,600002,3,3,20677.0,KG,2025-07-06,2025-07-05,5
457,20250127,10,203,205,8,8,4298.7,KG,2025-02-02,2025-02-02,6
458,20250607,3,300006,600002,3,7,735.5,KG,2025-06-10,2025-06-09,3
459,20251027,5,300002,203,3,2,4256.4,KG,2025-11-01,2025-11-09,5
460,20251129,12,300006,600002,1,7,2226.7,KG,2025-12-03,2025-12-01,4
461,20250706,4,202,600007,5,5,2072.0,KG,2025-07-22,2025-07-20,16
462,20251117,4,202,600010,6,1,3931.8,KG,2025-12-16,2025-12-15,29
463,20250518,6,300009,105,6,5,2799.3,KG,2025-06-14,2025-06-13,27
464,20250620,3,205,201,5,5,4257.7,KG,2025-07-10,2025-07-09,20
465,20251204,1,205,202,8,8,16033.3,KG,2025-12-10,2025-12-10,6
466,20250627,8,103,102,5,5,9511.0,KG,2025-07-23,2025-07-20,26
467,20250218,6,203,201,6,1,4562.0,KG,2025-03-25,2025-03-25,35
468,20250718,5,300001,103,7,2,2943.8,KG,2025-07-23,2025-07-20,5
469,20250714,6,300005,600004,5,7,86.2,KG,2025-08-17,2025-08-14,34
470,20250530,6,204,600001,6,1,2851.3,KG,2025-07-02,2025-07-02,33
471,20251029,7,103,202,4,5,3376.7,KG,2025-11-30,2025-12-07,32
472,20251022,12,105,600003,1,1,1254.9,KG,2025-10-25,2025-10-30,3
473,20250911,10,300005,203,8,1,4856.4,KG,2025-09-17,2025-09-19,6
474,20250327,3,300002,102,1,7,4648.5,KG,2025-03-29,2025-03-29,2
475,20250823,12,300005,600010,4,7,2170.6,KG,2025-09-13,2025-09-10,21
476,20250102,7,300001,600002,3,3,16370.4,KG,2025-01-05,2025-01-04,3
477,20250108,10,102,600007,7,6,478.0,LBS,2025-01-13,2025-01-11,5
478,20250625,6,300001,600004,7,6,3182.2,KG,2025-06-26,2025-06-23,1
479,20250312,6,300006,203,8,8,1494.5,KG,2025-03-22,2025-03-22,10
480,20250224,5,205,600003,5,7,2824.9,KG,2025-03-29,2025-03-28,33
481,20250219,6,104,600003,8,8,1759.1,KG,2025-02-27,2025-02-24,8
482,20250106,11,201,600007,4,7,1913.5,KG,2025-01-31,2025-01-31,25
483,20250121,4,300005,600006,5,5,3405.1,KG,2025-02-14,2025-02-12,24
484,20250116,3,300009,600010,4,7,6507.8,KG,2025-02-09,2025-02-08,24
485,20251029,2,300001,600008,7,6,2079.1,KG,2025-11-03,2025-11-03,5
486,20250228,4,103,600009,7,6,3441.2,KG,2025-03-02,2025-03-02,2
487,20250411,8,300001,600003,6,5,6602.7,KG,2025-04-30,2025-04-29,19
488,20250402,12,300004,201,7,6,1806.8,KG,2025-04-05,2025-04-02,3
489,20251017,1,204,102,8,8,18656.2,KG,2025-10-28,2025-10-26,11
490,20250121,12,105,205,6,7,222.6,KG,2025-02-05,2025-02-03,15
491,20250606,3,300004,104,7,6,5777.1,KG,2025-06-08,2025-06-06,2
492,20250226,12,204,201,7,2,2294.3,KG,2025-03-01,2025-02-26,3
493,20250731,10,203,104,4,5,669.3,KG,2025-09-04,2025-09-09,35
494,20250208,11,300005,202,7,2,1032.0,KG,2025-02-11,2025-02-09,3
495,20250606,7,105,600006,8,1,8108.7,KG,2025-06-18,2025-06-17,12
496,20250324,4,300010,600005,2,2,521.4,KG,2025-03-29,2025-04-02,5
497,20250803,9,103,201,8,1,17672.1,KG,2025-08-10,2025-08-10,7
498,20250705,6,300007,203,7,2,1174.6,KG,2025-07-07,2025-07-07,2
499,20250617,8,201,600006,2,1,8870.6,KG,2025-06-20,2025-06-17,3
500,20251101,1,300010,600001,2,1,2481.7,KG,2025-11-08,2025-11-07,7
501,20250720,11,101,600004,4,7,1192.6,KG,2025-08-20,2025-08-17,31
502,20250923,10,300007,201,6,7,1782.2,KG,2025-10-15,2025-10-14,22
503,20250519,4,103,600009,8,1,2230.7,KG,2025-05-25,2025-05-25,6
504,20250325,6,105,600010,7,6,1644.7,KG,2025-03-27,2025-03-29,2
505,20251211,7,300005,104,6,5,22388.9,KG,2026-01-06,2026-01-03,26
506,20250109,5,203,102,2,2,2232.9,KG,2025-01-13,2025-01-12,4
507,20250516,9,300004,102,3,4,24994.0,KG,2025-05-20,2025-05-18,4
508,20250410,9,204,600008,4,5,2358.8,KG,2025-05-07,2025-05-04,27
509,20250322,2,204,600007,3,7,22599.3,KG,2025-03-26,2025-03-25,4
510,20250918,7,300009,202,7,6,4232.9,KG,2025-09-21,2025-09-18,3
511,20250604,2,205,600003,7,2,14294.3,KG,2025-06-09,2025-06-07,5
512,20250606,9,204,600001,7,6,15146.5,KG,2025-06-07,2025-06-05,1
513,20250605,7,205,600002,7,2,16117.2,KG,2025-06-07,2025-06-04,2
514,20250324,4,300010,102,3,2,4354.2,KG,2025-03-28,2025-03-27,4
515,20250114,8,300006,600009,7,2,5066.3,KG,2025-01-18,2025-01-17,4
516,20250402,4,300010,600002,5,1,2627.5,KG,2025-04-24,2025-04-27,22
517,20250923,9,101,600003,4,1,19540.9,KG,2025-10-17,2025-10-15,24
518,20250416,11,300009,203,8,8,41.8,KG,2025-04-26,2025-04-25,10
519,20250914,11,205,600004,2,4,911.7,KG,2025-09-16,2025-09-15,2
520,20250809,8,204,600004,6,5,7075.2,KG,2025-09-02,2025-08-31,24
521,20250915,7,205,600009,5,5,3749.7,KG,2025-10-03,2025-09-30,18
522,20250211,3,104,600009,8,1,4659.3,KG,2025-02-21,2025-02-20,10
523,20250730,5,300001,202,7,6,3678.8,KG,2025-08-02,2025-08-01,3
524,20250321,12,300005,101,4,1,207.0,KG,2025-04-15,2025-04-23,25
525,20250723,4,101,105,5,7,4190.7,KG,2025-08-20,2025-08-18,28
526,20250628,3,300010,203,8,8,4092.0,KG,2025-07-03,2025-07-01,5
527,20251002,5,101,600009,8,8,3449.8,KG,2025-10-11,2025-10-10,9
528,20250401,5,300006,102,4,5,1407.0,KG,2025-04-24,2025-04-24,23
529,20250516,2,204,102,7,2,8274.4,KG,2025-05-20,2025-05-20,4
530,20250630,7,201,600006,2,3,3241.2,KG,2025-07-05,2025-07-04,5
531,20250625,3,300001,600007,6,5,7331.2,KG,2025-07-11,2025-07-12,16
532,20251231,5,201,101,3,7,1804.8,KG,2026-01-05,2026-01-15,5
533,20250126,3,204,600004,5,5,3740.5,KG,2025-02-21,2025-02-18,26
534,20250514,1,300003,201,8,1,11629.1,KG,2025-05-26,2025-05-25,12
535,20251105,6,105,600008,4,1,612.2,KG,2025-12-09,2025-12-09,34
536,20250521,4,205,102,7,2,1696.2,KG,2025-05-25,2025-05-25,4
537,20250904,11,102,600008,7,6,386.9,LBS,2025-09-08,2025-09-07,4
538,20251003,9,203,600008,3,2,14210.1,KG,2025-10-10,2025-10-12,7
539,20251001,12,300005,201,4,5,1076.6,KG,2025-10-16,2025-10-14,15
540,20250419,8,205,103,4,5,8098.9,KG,2025-05-13,2025-05-10,24
541,20251104,3,201,600005,7,6,1678.9,KG,2025-11-09,2025-11-08,5
542,20251013,6,204,600009,8,8,548.3,KG,2025-10-24,2025-10-23,11
543,20250718,8,300006,600009,2,7,3189.4,KG,2025-07-24,2025-07-21,6
544,20250328,12,104,101,8,1,2025.0,KG,2025-04-03,2025-04-12,6
545,20250523,7,104,600002,5,1,16155.5,KG,2025-06-08,2025-06-07,16
546,20251105,12,300005,204,1,3,468.7,KG,2025-11-11,2025-11-10,6
547,20250930,4,101,203,5,5,1405.9,KG,2025-10-21,2025-10-20,21
548,20250828,6,300007,201,6,5,785.1,KG,2025-09-15,2025-09-25,18
549,20250309,11,300005,600007,8,8,1022.5,KG,2025-03-16,2025-03-15,7
550,20251206,3,300001,600003,5,7,3984.5,KG,2026-01-01,2025-12-29,26
551,20251028,4,300005,202,7,6,3586.5,KG,2025-10-31,2025-10-29,3
552,20251219,8,300003,104,7,6,4575.4,KG,2025-12-21,2025-12-18,2
553,20250814,3,300007,204,7,2,8615.7,KG,2025-08-19,2025-08-17,5
554,20250423,2,300004,600002,7,2,17010.1,KG,2025-04-25,2025-04-24,2
555,20250704,7,204,600009,6,1,20264.9,KG,2025-07-20,2025-07-19,16
556,20251229,12,300010,203,1,2,1530.1,KG,2026-01-05,2026-01-02,7
557,20251113,4,105,201,8,8,4438.1,KG,2025-11-21,2025-11-20,8
558,20250407,7,300002,600003,7,2,16276.0,KG,2025-04-10,2025-04-09,3
559,20251231,5,201,600010,5,1,4969.6,KG,2026-01-19,2026-01-17,19
560,20251217,1,300007,600001,3,3,16857.4,KG,2025-12-24,2025-12-21,7
561,20250903,10,300008,104,7,6,4759.7,KG,2025-09-06,2025-09-05,3
562,20250311,1,201,104,7,2,21127.9,KG,2025-03-14,2025-03-14,3
563,20250731,6,300003,600007,8,8,4614.7,KG,2025-08-11,2025-08-09,11
564,20250522,5,201,600008,5,7,3607.4,KG,2025-06-15,2025-06-17,24
565,20250212,9,300008,105,8,8,24927.0,KG,2025-02-18,2025-02-18,6
566,20250927,12,203,103,8,1,2074.1,KG,2025-10-08,2025-10-05,11
567,20250918,10,205,600004,7,6,988.1,KG,2025-09-20,2025-09-17,2
568,20250501,5,205,104,8,8,4518.4,KG,2025-05-12,2025-05-20,11
569,20251014,9,300009,104,1,3,4875.4,KG,2025-10-20,2025-10-17,6
570,20250212,5,300010,600001,8,1,4394.8,KG,2025-02-19,2025-02-17,7
571,20250127,11,204,105,1,7,1931.7,KG,2025-01-29,2025-02-05,2
572,20250303,10,103,600009,7,6,3832.6,KG,2025-03-07,2025-03-18,4
573,20250207,1,300006,600006,3,3,3975.4,KG,2025-02-10,2025-02-16,3
574,20251222,9,204,205,7,2,7900.0,KG,2025-12-26,2025-12-23,4
575,20250306,10,203,600003,7,2,2733.7,KG,2025-03-11,2025-03-09,5
576,20250309,3,300003,204,8,1,2759.0,KG,2025-03-18,2025-03-18,9
577,20250718,9,300010,600002,8,8,20897.7,KG,2025-07-23,2025-07-23,5
578,20250324,6,101,600004,7,6,3470.4,KG,2025-03-28,2025-03-27,4
579,20251108,4,203,600008,3,4,3940.4,KG,2025-11-11,2025-11-11,3
580,20251218,4,300003,600001,7,2,866.3,KG,2025-12-19,2025-12-18,1
581,20251029,9,300004,600002,5,5,8952.7,KG,2025-11-18,2025-11-18,20
582,20251024,8,104,600008,6,1,7342.8,KG,2025-11-26,2025-11-24,33
583,20250704,10,103,600004,7,2,2770.3,KG,2025-07-09,2025-07-09,5
584,20250716,2,300007,204,8,8,10946.1,KG,2025-07-21,2025-07-28,5
585,20250916,6,105,204,8,8,261.0,KG,2025-09-24,2025-09-23,8
586,20250826,10,300009,101,6,7,2535.6,KG,2025-09-14,2025-09-12,19
587,20250203,7,300007,204,7,6,8590.6,KG,2025-02-06,2025-02-04,3
588,20250630,9,300004,600002,8,1,3800.5,KG,2025-07-07,2025-07-04,7
589,20250311,6,205,204,6,1,4422.7,KG,2025-04-15,2025-04-14,35
590,20251224,1,300005,600008,8,1,24394.9,KG,2026-01-01,2026-01-01,8
591,20250213,9,202,104,4,7,8357.6,KG,2025-03-06,2025-03-04,21
592,20251126,4,102,205,4,7,4649.3,KG,2025-12-17,2025-12-16,21
593,20250927,6,202,204,4,5,1422.7,KG,2025-10-19,2025-10-19,22
594,20250408,6,300009,600008,6,1,2426.3,KG,2025-04-30,2025-04-30,22
595,20250218,6,300007,201,7,2,2899.3,KG,2025-02-19,2025-02-17,1
596,20250925,2,201,204,6,1,22208.1,KG,2025-10-18,2025-10-17,23
597,20250814,10,101,205,7,2,4473.5,KG,2025-08-15,2025-08-13,1
598,20250309,5,202,600008,5,1,4087.5,KG,2025-03-26,2025-03-24,17
599,20250212,5,201,103,5,5,2416.5,KG,2025-03-07,2025-03-05,23
600,20250828,6,300003,600007,1,2,4788.7,KG,2025-09-04,2025-09-04,7
601,20250121,10,300002,600005,1,3,1390.8,KG,2025-01-25,2025-01-25,4
602,20251218,11,300009,103,7,6,619.7,KG,2025-12-22,2025-12-22,4
603,20251102,6,300008,600005,8,8,874.4,KG,2025-11-11,2025-11-08,9
604,20251219,1,300002,600004,6,5,19131.3,KG,2026-01-13,2026-01-12,25
605,20250410,12,300008,104,6,5,1695.2,KG,2025-05-15,2025-05-14,35
606,20251017,11,300005,600008,6,7,1275.9,KG,2025-11-09,2025-11-06,23
607,20250815,3,102,600010,3,1,5500.3,KG,2025-08-21,2025-08-18,6
608,20250725,9,103,102,4,7,10853.5,KG,2025-08-27,2025-08-24,33
609,20250408,12,300009,600005,5,5,1379.4,KG,2025-05-08,2025-05-15,30
610,20250116,8,204,102,4,7,3941.9,KG,2025-02-07,2025-02-06,22
611,20251217,9,104,202,4,7,24095.4,KG,2026-01-07,2026-01-08,21
612,20250702,10,102,103,5,7,2444.5,KG,2025-07-20,2025-07-18,18
613,20250511,6,101,102,4,1,1078.7,KG,2025-06-05,2025-06-03,25
614,20250709,1,300010,205,7,6,4660.8,KG,2025-07-11,2025-07-09,2
615,20250801,5,203,600010,1,2,2610.5,KG,2025-08-06,2025-08-03,5
616,20251219,4,101,600008,4,5,588.1,KG,2026-01-19,2026-01-23,31
617,20250908,2,102,600006,6,1,22128.8,KG,2025-09-30,2025-10-09,22
618,20250421,8,104,600004,8,1,3464.3,KG,2025-04-26,2025-04-23,5
619,20250314,10,103,600007,8,1,4784.2,KG,2025-03-21,2025-03-21,7
620,20251215,6,300004,600002,8,1,2060.8,KG,2025-12-26,2025-12-24,11
621,20250407,6,300006,600005,6,7,1085.9,KG,2025-05-05,2025-05-03,28
622,20251119,2,300010,102,1,3,12506.7,KG,2025-11-25,2025-11-24,6
623,20250819,9,300007,203,2,2,13953.1,KG,2025-08-21,2025-08-20,2
624,20250905,11,205,600003,6,1,1305.6,KG,2025-10-07,2025-10-16,32
625,20250313,9,201,104,5,7,4764.7,KG,2025-04-03,2025-03-31,21
626,20251031,4,300005,101,8,1,1714.1,KG,2025-11-05,2025-11-04,5
627,20250526,10,300007,204,6,7,3667.6,KG,2025-06-19,2025-06-23,24
628,20250908,5,300006,104,5,1,4049.6,KG,2025-09-26,2025-09-23,18
629,20250610,11,300002,600006,4,1,1361.2,KG,2025-06-30,2025-06-28,20
630,20250211,7,300006,600006,1,2,6445.2,KG,2025-02-15,2025-02-15,4
631,20250610,4,300001,104,7,6,4506.0,KG,2025-06-13,2025-06-22,3
632,20251014,1,205,600001,5,5,14539.4,KG,2025-11-13,2025-11-10,30
633,20251106,9,300008,105,3,7,8144.3,KG,2025-11-09,2025-11-11,3
634,20251229,7,103,600009,8,1,17098.0,KG,2026-01-06,2026-01-04,8
635,20251027,7,300010,205,6,1,20098.0,KG,2025-11-23,2025-11-21,27
636,20250619,8,300007,205,4,7,4369.4,KG,2025-07-24,2025-07-23,35
637,20250212,7,201,600007,7,2,16463.2,KG,2025-02-15,2025-02-14,3
638,20250901,2,300006,600006,7,2,19928.6,KG,2025-09-06,2025-09-04,5
639,20250809,1,300004,600002,8,1,19153.2,KG,2025-08-15,2025-08-29,6
640,20251109,7,300005,202,7,6,21024.4,KG,2025-11-10,2025-11-16,1
641,20251216,12,201,600004,8,8,567.5,KG,2025-12-23,2025-12-23,7
642,20251112,11,300003,101,8,8,1213.7,KG,2025-11-20,2025-11-20,8
643,20251129,1,300009,600009,4,5,4462.8,KG,2025-12-20,2025-12-23,21
644,20250904,4,203,600005,8,8,448.0,KG,2025-09-15,2025-09-13,11
645,20250610,7,300004,201,5,1,15966.8,KG,2025-07-02,2025-07-08,22
646,20250207,3,205,600002,6,5,6692.7,KG,2025-02-28,2025-02-28,21
647,20251028,3,105,600010,4,7,6232.5,KG,2025-11-22,2025-11-19,25
648,20251103,2,104,600008,8,8,5147.5,KG,2025-11-09,2025-11-06,6
649,20250718,9,300004,600001,2,3,20236.1,KG,2025-07-23,2025-07-21,5
650,20250604,6,300008,600007,7,6,3819.3,KG,2025-06-09,2025-06-17,5
651,20250407,5,201,600006,8,1,2591.2,KG,2025-04-12,2025-04-16,5
652,20250117,11,101,600008,7,6,729.3,KG,2025-01-21,2025-01-21,4
653,20250104,3,104,600009,7,2,2199.7,KG,2025-01-08,2025-01-08,4
654,20250715,8,300004,101,5,1,1762.8,KG,2025-08-17,2025-08-17,33
655,20251113,6,201,600006,2,2,1723.6,KG,2025-11-18,2025-11-16,5
656,20250112,12,300003,600003,7,2,1218.0,KG,2025-01-13,2025-01-12,1
657,20250922,11,300010,205,4,7,812.7,KG,2025-10-12,2025-10-11,20
658,20251109,1,205,600009,7,2,9651.3,KG,2025-11-13,2025-11-11,4
659,20250107,11,105,600006,7,6,927.0,KG,2025-01-11,2025-01-11,4
660,20250206,7,300005,204,2,7,2784.6,KG,2025-02-08,2025-02-12,2
661,20251126,11,105,600010,7,2,285.7,LBS,2025-11-27,2025-11-27,1
662,20250128,9,103,101,4,7,3738.1,KG,2025-03-02,2025-02-27,33
663,20251205,10,300004,600006,7,6,4507.2,KG,2025-12-07,2025-12-06,2
664,20251015,4,204,202,5,5,2513.6,KG,2025-11-10,2025-11-10,26
665,20250227,10,102,600002,8,1,77.4,KG,2025-03-06,2025-03-03,7
666,20250507,8,103,205,7,2,1134.4,KG,2025-05-12,2025-05-09,5
667,20250814,3,203,600008,2,3,4519.4,KG,2025-08-20,2025-08-20,6
668,20250901,3,103,600001,4,5,9888.3,KG,2025-09-20,2025-09-19,19
669,20251118,1,300005,203,8,8,9858.7,KG,2025-11-25,2025-11-23,7
670,20250227,12,204,203,8,8,2220.4,KG,2025-03-08,2025-03-05,9
671,20250702,11,300005,202,5,5,1749.1,KG,2025-08-06,2025-08-03,35
672,20250909,7,201,600010,4,7,23228.7,KG,2025-10-05,2025-10-03,26
673,20250408,8,103,203,4,5,8408.5,KG,2025-05-04,2025-05-01,26
674,20250327,6,104,203,6,7,3450.8,KG,2025-04-23,2025-05-03,27
675,20250204,8,204,600009,8,1,8533.0,KG,2025-02-13,2025-02-11,9
676,20250411,12,300010,600001,7,2,1274.1,KG,2025-04-14,2025-04-11,3
677,20251223,8,300008,600001,5,5,9109.5,KG,2026-01-23,2026-01-22,31
678,20250610,5,300005,600007,2,4,352.4,KG,2025-06-15,2025-06-12,5
679,20251029,5,102,600003,5,5,2379.3,KG,2025-11-20,2025-11-18,22
